#separator:tab
#html:false
der Wunsch	wish, desire	[vʊnʃ]	Wünsche	Ich habe viele Wünsche für mein neues Lebensjahr.  Seine Wünsche wurden endlich erfüllt.		
erfüllen	to fulfill, to carry out, to meet (expectations)	[ɛɐ̯ˈfyːlən]	haben + erfüllt	Sie konnte alle Anforderungen erfüllen.  Sein größter Wunsch wurde erfüllt.		
erschöpft	exhausted, worn out	[ɛɐ̯ˈʃøpft]	Nach der langen Wanderung war er völlig erschöpft.  Sie fühlte sich nach der Prüfung erschöpft.			
darüber	about it, over it	[daːˈʁyːbɐ]	Wir haben lange darüber gesprochen.  Ich freue mich darüber, dass alles gut gelaufen ist.			
entmutigen	to discourage	[ɛntˈmuːtɪɡn̩]	haben + entmutigt	Seine Kritik hat sie nicht entmutigt.  Lass dich von Rückschlägen nicht entmutigen.		
das Budget	budget	[byˈʒɛt]	Budgets	Das Unternehmen hat das Budget für dieses Jahr erhöht.  Wir müssen unser Budget besser planen.		
festlegen	to set, to determine, to establish	[ˈfɛstleːɡn̩]	haben + festgelegt	Wir müssen die Regeln vor Beginn festlegen.  Das Datum für das Treffen wurde endgültig festgelegt.		
eher	rather, sooner, more likely	[ˈeːɐ̯ɐ]	Ich würde eher zu Hause bleiben als ins Kino gehen.  Es ist eher unwahrscheinlich, dass er kommt.			
der Vorort	suburb	[ˈfoːʁʔɔʁt]	Vororte	Viele Familien wohnen in den Vororten der Stadt.  Der Vorort hat gute Verkehrsanbindungen in die Innenstadt.		
inserieren	to advertise, to place an ad	[ˌɪnzəˈʁiːʁən]	haben + inseriert	Er hat eine Anzeige in der Zeitung inseriert.  Wir inserieren unsere Produkte regelmäßig online.		
die Ausstattung	equipment, facilities, furnishings	[ˈaʊsˌʃtaʊŋ]	Ausstattungen	Die Ausstattung des Hotels ist modern und komfortabel.  Die Wohnung hat eine hochwertige Küchenausstattung.		
der Eindruck	impression	[ˈaɪndʁʊk]	Eindrücke	Der erste Eindruck ist oft entscheidend.  Sie hinterließ einen positiven Eindruck bei den Kollegen.		
Formalität	formality	[foʁmaˈlaːtɛːt]	Formalitäten	Die Formalitäten für die Anmeldung sind einfach.  Man sollte bei offiziellen Anlässen auf die Formalität achten.		
der Mietvertrag	rental agreement, lease	[ˈmiːt.fɛɐ̯ˌtʁaːk]	Mietverträge	Wir haben den Mietvertrag für die Wohnung unterschrieben.  Der Mietvertrag läuft über ein Jahr.		
hinterlegen	to deposit, to leave (e.g., for safekeeping)	[ˈhɪntɐˌleːɡn̩]	haben + hinterlegt	Bitte hinterlegen Sie die Kaution bei der Verwaltung.  Er hat seinen Schlüssel zur Sicherheit im Büro hinterlegt.		
die Kaution	deposit, security deposit	[kaʊˈtsi̯oːn]	Kautionen	Die Kaution muss vor dem Einzug bezahlt werden.  Wir haben die Kaution nach dem Auszug zurückbekommen.		
der Zustand	condition, state	[ˈt͡suːʃtant]	Zustände	Der Zustand der Wohnung ist sehr gut.  Wir müssen den Zustand der Maschine regelmäßig prüfen.		
einziehen	to move in, to enter (a residence)	[ˈaɪnˌt͡siːən]	sein + eingezogen	Wir ziehen nächsten Monat in die neue Wohnung ein.  Nach dem Umzug sind alle Möbel erfolgreich eingezogen.		
der Schriftsteller	writer, author (literary works, usually fiction, novels, stories, or plays)	[ˈʃʁɪftˌʃtɛlɐ]	Schriftsteller	Der Schriftsteller hat einen neuen Roman veröffentlicht.  Viele Schriftsteller reisen zur Buchmesse.		
der Autor	author (non-fiction, scientific works, essays, or formal writing)	[auˈtoːɐ̯]	Autoren	Der Autor signierte seine Bücher auf der Messe.  Viele bekannte Autoren wurden zu der Konferenz eingeladen.		
die Schriftstellerin	female writer, female author (literary works, usually fiction, novels, stories, or plays)	[ˈʃʁɪftˌʃtɛlɐɪn]	Schriftstellerinnen	Die Schriftstellerin hat einen spannenden Roman veröffentlicht.  Viele Schriftstellerinnen engagieren sich für die Literaturszene.		
die Autorin	female author (non-fiction, scientific works, essays, or formal writing)	[auˈtoːɐ̯ɪn]	Autorinnen	Die Autorin stellte ihr neues Buch vor.  Viele Autorinnen wurden zur Literaturkonferenz eingeladen.		
das Werk	work, creation, piece (e.g., literary or artistic work)	[vɛʁk]	Werke	Sein bekanntestes Werk wurde international ausgezeichnet.  Die Ausstellung zeigt die Werke moderner Künstler.		
das Genre	genre, category (of art, music, literature, etc.)	[ʒɑ̃ːʁə]	Genres	Dieses Buch gehört zu einem neuen Genre der Literatur.  Die Band spielt verschiedene Musikgenres.		
das Drama	drama, play	[ˈdʁaːma]	Dramen	Shakespeares Dramen sind weltberühmt.  Das Theaterstück gehört zu den bekanntesten Dramen des Autors.		
handeln	to act, to deal with, to be about	[ˈhandl̩n]	haben + gehandelt	Das Buch handelt von einer jungen Detektivin.  Wir müssen schnell handeln, um das Problem zu lösen.		
damals	back then, at that time	[ˈdaːmals]	Damals lebte ich noch in Berlin.  Er war damals sehr jung und unerfahren.			
der Pakt	pact, agreement	[pakt]	Pakete	Die beiden Länder schlossen einen Friedenspakt.  Der geheime Pakt wurde lange geheim gehalten.		
eingehen	to enter into, to agree to, to arrive (letter/package)	[ˈaɪnˌɡeːən]	sein + eingegangen	Wir sind auf das Angebot eingegangen.  Der Brief ist gestern eingegangen.		
schief	crooked, slanted, askew, wrong	[ʃiːf]	Das Bild hängt schief an der Wand.  Sein Plan ging schief.			
die Literatur	literature	[lɪtɛʁaˈtuːɐ̯]	Literaturen	Er interessiert sich sehr für deutsche Literatur.  Die Literatur der Romantik ist weltweit bekannt.		
forschen	to research, to investigate	[ˈfɔʁʃn̩]	haben + geforscht	Die Wissenschaftler haben viele Jahre zu diesem Thema geforscht.  Er forscht an einem neuen medizinischen Verfahren.		
genauso	just as, exactly so, in the same way	[ɡəˈnaʊzoː]	Ich denke genauso wie du.  Das Ergebnis ist genauso gut wie erwartet.			
der Stil	style	[ʃtiːl]	Stile	Sie hat einen sehr eleganten Stil.  Der Stil des Autors ist leicht zu erkennen.		
absolut	absolutely	[ˌapzoˈluːt]	Das ist absolut richtig.  „Kommst du morgen mit?“ – „Absolut!“			
startklar	ready to go; all set	[ˈʃtaʁtˌklaːɐ̯]	Wir sind startklar und können losfahren.  Die Mannschaft ist startklar für das Spiel.			
runter	down; downstairs; off (informal, colloquial)	[ˈʁʊntɐ]	Er geht die Treppe runter.  Mach bitte die Musik runter.  Das Glas ist mir runtergefallen.			
schlapp	tired; weak; limp	[ʃlap]	Nach der Arbeit bin ich völlig schlapp.  Die Pflanze sieht schlapp aus, sie braucht Wasser.			
checken	to check; to understand (informal)	[ˈtʃɛkən]	haben + gecheckt	Ich checke noch mal die E-Mails.  Hast du gecheckt, was er damit meinte?		
wetten	to bet; to wager	[ˈvɛtən]	haben + gewettet	Ich wette, dass er zu spät kommt.  Wir haben auf das Fußballspiel gewettet.		
der Lügner	liar	[ˈlyːgnɐ]	Lügner	Er ist ein Lügner, man kann ihm nicht trauen.  Viele Kinder nennen ihn einen Lügner, weil er immer Geschichten erfindet.		
die Lügnerin	liar (feminine)	[ˈlyːgnəʁɪn]	Lügnerinnen	Sie ist eine Lügnerin, man sollte ihren Worten nicht glauben.  Die Lügnerinnen versuchten, die Wahrheit zu verbergen.		
besprühen	to spray; to spray over	[bəˈʃpʁyːən]	haben + besprüht	Er besprüht die Pflanzen jeden Morgen mit Wasser.  Die Kinder haben die Wand mit Farbe besprüht.		
sowieso	anyway; in any case; anyhow	[ˈzoːviːzoː]	Ich wollte sowieso früher gehen.  Das hätte sowieso keinen Unterschied gemacht.			
vertrauen	to trust; to have confidence in	[fɛɐ̯ˈtʁaʊ̯ən]	haben + vertraut	Ich vertraue dir vollkommen.  Man sollte seinen Freunden vertrauen.		
die Sprühflasche	spray bottle	[ˈʃpʁyːˌflaʃə]	Sprühflaschen	Die Gärtnerin füllt die Sprühflasche mit Wasser.  Bitte benutze die Sprühflasche, um die Pflanzen zu besprühen.		
die Parfumerie	perfumery; perfume shop	[paʁfyˈmeːʁi̯ə]	Parfumerien	Ich kaufe mein Parfüm in der Parfumerie.  Die Parfumerien in der Innenstadt bieten eine große Auswahl an Düften.		
ahnen	to suspect; to have a premonition	[ˈaːnən]	haben + geahnt	Ich habe schon geahnt, dass etwas nicht stimmt.  Niemand ahnte, dass er kommen würde.		
der Millionär	millionaire	[mɪlioˈnɛːɐ̯]	Millionäre	Der Millionär spendete viel Geld für wohltätige Zwecke.  Viele träumen davon, Millionäre zu werden.		
die Millionärin	millionaire (feminine)	[mɪlioˈnɛːʁɪn]	Millionärinnen	Sie ist eine erfolgreiche Millionärin.  Viele träumen davon, Millionärinnen zu werden.		
das Ballett	ballet	[balˈleː]	Ballette	Sie besucht jeden Freitag das Ballett.  Das Ballett war eine atemberaubende Aufführung.		
der Tänzer	dancer (male)	[ˈtɛn.tsɐ]	Tänzer	Der Tänzer übte stundenlang für die Aufführung.  Viele Tänzer nehmen an internationalen Wettbewerben teil.		
die Tänzerin	dancer (female)	[ˈtɛn.tsɐɪn]	Tänzerinnen	Die Tänzerin beeindruckte das Publikum mit ihrer Grazie.  Viele Tänzerinnen trainieren täglich, um ihre Technik zu perfektionieren.		
das Date	date (romantic meeting)	[deːt]	Dates	Sie haben ein Date im Café verabredet.  Das erste Date verlief sehr gut.		
das Lächeln	smile	[ˈlɛːçln̩]	Lächeln	Ihr Lächeln erhellte den ganzen Raum.  Er schenkte ihr ein freundliches Lächeln.		
glänzen	to shine; to sparkle; to excel	[ˈɡlɛnt͡sn̩]	haben + geglänzt	Die Sonne glänzt am Himmel.  Sie glänzt immer bei ihren Präsentationen.		
der Besuch	visit; guest	[bəˈzuːx]	Besuche	Wir erwarten heute Besuch.  Der Besuch im Museum war sehr interessant.		
wirken	to have an effect; to appear; to seem	[ˈvɪʁkn̩]	haben + gewirkt	Das neue Medikament wirkt schnell.  Er wirkt müde nach der langen Reise.  Die Dekoration wirkt sehr einladend.		
der Charakter	character; personality	[kaˈʁaktɐ]	Charaktere	Er hat einen freundlichen Charakter.  Die Charaktere in diesem Roman sind sehr gut beschrieben.		
zuverlässig	reliable; dependable	[ˈtsuːfɛʁlɛːsɪç]	Er ist ein sehr zuverlässiger Mitarbeiter.  Du kannst dich auf sie verlassen; sie ist zuverlässig.			
selbstbewusst	self-confident; confident	[ˈzɛlpstbəˌvʊst]	Sie wirkt sehr selbstbewusst bei ihrer Präsentation.  Ein selbstbewusster Mensch vertraut auf seine Fähigkeiten.			
das Geheimnis	secret; mystery	[ɡəˈhaɪmnɪs]	Geheimnisse	Sie bewahrte ihr Geheimnis für sich.  Das Geheimnis des alten Hauses faszinierte alle Nachbarn.		
das Angebot	offer; deal; proposal	[ˈanɡəboːt]	Angebote	Das Geschäft hat heute viele Sonderangebote.  Wir haben sein Angebot sorgfältig geprüft.		
der Spitzname	nickname	[ˈʃpɪtsˌnaːmə]	Spitznamen	Sein Spitzname ist „Blitz“.  Viele Freunde geben sich gegenseitig Spitznamen.		
der Oktopus	octopus	[ˈɔktoˌpʊs]	Oktopusse	Der Oktopus versteckt sich unter den Steinen.  Im Aquarium schwimmen mehrere Oktopusse.		
die Prinzessin	princess	[pʁɪnˈt͡sɛsɪn]	Prinzessinnen	Die Prinzessin lebt in einem großen Schloss.  Viele Kinder träumen davon, eine Prinzessin zu sein.		
der Prinz	prince	[pʁɪnts]	Prinzen	Der Prinz heiratete die Prinzessin.  Viele Prinzen spielen in Märchen die Hauptrolle.		
der König	king	[ˈkøːnɪç]	Könige	Der König regiert das Land gerecht.  Die Könige Europas trafen sich zu einem Gipfel.		
die Ursache	cause; reason	[ˈʊʁzaːxə]	Ursachen	Die Ursache des Problems ist noch unklar.  Stress ist oft die Ursache für Schlafprobleme.		
die Ehre	honor	[ˈeːʁə]	Ehren	Es ist mir eine Ehre, Sie kennenzulernen.  Er verteidigte die Ehre seiner Familie.		
wunderschön	beautiful; gorgeous	[ˈvʊndɐʃøːn]	Der Sonnenuntergang ist wunderschön.  Sie trägt ein wunderschönes Kleid.			
die Figur	figure; shape; character (fictional)	[fɪˈɡuːɐ̯]	Figuren	Sie hat eine sportliche Figur.  Die Figuren in dem Film sind sehr gut entwickelt.		
der Trottel	idiot; fool; jerk	[ˈtʁɔtl̩]	Trottel	Er benimmt sich manchmal wie ein Trottel.  Nenn ihn nicht so, das ist unhöflich.		
der Schleimer	suck-up; brown-noser; flatterer	[ˈʃlaɪ̯mɐ]	Schleimer	Er ist ein Schleimer und lobt den Chef ständig.  Niemand mag Schleimer, die sich immer einschmeicheln.		
vergiften	to poison	[fɛɐ̯ˈɡɪftən]	haben + vergiftet	Jemand hat das Wasser vergiftet.  Der Rauch hat die Luft vergiftet.		
die Tarantel	tarantula	[taˈʁantəl]	Taranteln	Die Tarantel krabbelt schnell über den Boden.  Im Zoo gibt es mehrere Taranteln in einem großen Terrarium.		
anbieten	to offer	[ˈanˌbiːtən]	haben + angeboten	Ich biete dir meine Hilfe an.  Der Händler bietet die Ware günstiger an.  Sie hat ihm einen Kaffee angeboten.		
ändern	to change; to modify; to alter	[ˈʔɛndɐn]	haben + geändert	Ich möchte meinen Plan ändern.  Er hat seine Meinung geändert.  Wir ändern die Einstellungen im System.		
abschließen	to finish; to complete; to lock	[ˈapˌʃliːsn̩]	haben + abgeschlossen	Ich schließe die Tür ab.  Sie hat ihr Studium erfolgreich abgeschlossen.  Wir müssen den Vertrag heute abschließen.		
der Anruf	phone call; call	[ˈanˌʁuːf]	Anrufe	Ich bekomme einen wichtigen Anruf.  Danke für deinen Anruf.  Der Anruf kam mitten in der Nacht.		
die Ausbildung	vocational training; apprenticeship; professional training	[ˈaʊ̯sˌbɪldʊŋ]	Ausbildungen	Sie macht eine Ausbildung zur Krankenschwester.  Nach der Ausbildung hat er sofort einen Job gefunden.  Die Ausbildung dauert drei Jahre.		
auspacken	to unpack	[ˈaʊ̯sˌpakn̩]	haben + ausgepackt	Ich packe das Paket aus.  Sie hat die Geschenke schon ausgepackt.  Nach der Reise packen wir zuerst die Koffer aus.		
außer	except; besides; apart from	[ˈaʊ̯sɐ]	"Used to indicate exception or exclusion.   Regiert: usually takes the Dativ when referring to people/things  Usage notes:  Can mean ""except for"" when excluding something. Can mean ""besides"" or ""in addition to"" depending on context. Used in both formal and informal contexts.  Examples:  Alle waren da, außer Peter. (Everyone was there except Peter.) Außer dir hat niemand das Problem bemerkt. (Besides you, no one noticed the problem.)"	Ich habe alle eingeladen, außer Anna.  Außer dem Wetter war alles perfekt.  Niemand außer ihm wusste die Antwort.		
die Ausstellung	exhibition; display; show	[ˈaʊ̯sˌʃtɛlʊŋ]	Ausstellungen	Wir besuchen eine Kunst-Ausstellung.  Die Ausstellung dauert bis zum nächsten Monat.  Die Ausstellung zeigt moderne Skulpturen.		
austragen	to deliver (e.g., mail); to carry out; to host/organize; to settle (a dispute)	[ˈaʊ̯sˌtʁaːɡn̩]	haben + ausgetragen	Ich trage die Briefe jeden Morgen aus.  Der Verein trägt das Turnier nächste Woche aus.  Wir haben den Streit friedlich ausgetragen.		
der Babysitter	babysitter; childminder	[ˈbeːbiˌzɪtɐ]	Babysitter	Wir haben einen Babysitter für den Abend engagiert.  Der Babysitter passt auf die Kinder auf.  Sie arbeitet als Babysitterin in ihrer Nachbarschaft.		
begründen	to justify; to give a reason; to explain	[bəˈɡrʏndn̩]	haben + begründet	Kannst du deine Entscheidung begründen?  Er hat seine Meinung ausführlich begründet.  Wir müssen die Änderung schriftlich begründen.		
beraten	to advise; to counsel; to give advice	[bəˈʁaːtn̩]	haben + beraten	Der Lehrer berät die Schüler bei der Kurswahl.  Sie hat ihn über die besten Investitionen beraten.  Wir wurden von einem Experten beraten.		
basteln	to do crafts; to tinker; to make something by hand	[ˈbastln̩]	haben + gebastelt	Die Kinder basteln Karten für Weihnachten.  Ich bastle gern kleine Geschenke.  Wir haben das Modellflugzeug zusammen gebastelt.		
berichten	to report; to give an account; to inform	[bɛˈʁɪçtn̩]	haben + berichtet	Der Journalist berichtet über die neuesten Nachrichten.  Sie hat über das Meeting berichtet.  Wir berichten regelmäßig an die Geschäftsleitung.		
beschreiben	to describe; to depict; to explain in words	[bəˈʃʁaɪ̯bn̩]	haben + beschrieben	Kannst du mir das Bild beschreiben?  Er hat seine Erfahrungen im Aufsatz beschrieben.  Wir haben das Problem ausführlich beschrieben.		
bestätigen	to confirm; to acknowledge; to verify	[bɛˈʃtɛːtɪɡn̩]	haben + bestätigt	Bitte bestätigen Sie den Termin per E-Mail.  Er hat den Erhalt der Nachricht bestätigt.  Wir haben die Buchung erfolgreich bestätigt.		
bewerben	to apply (for a job, position, or program)	[bəˈvɛʁbn̩]	haben + beworben	Ich bewerbe mich um die Stelle als Datenanalyst.  Sie hat sich erfolgreich an der Universität beworben.  Wir bewerben uns nächste Woche für das Praktikum.		
diskutieren	to discuss; to debate; to talk over	[ˌdɪskuˈtiːʁn̩]	haben + diskutiert	Wir diskutieren die Pläne für das neue Projekt.  Sie haben das Thema ausführlich diskutiert.  Im Unterricht diskutieren die Schüler aktuelle Ereignisse.		
einpacken	to pack; to wrap up	[ˈaɪ̯nˌpakn̩]	haben + eingepackt	Ich packe meine Kleidung für die Reise ein.  Sie hat das Geschenk sorgfältig eingepackt.  Wir müssen die Sachen vor der Abreise einpacken.		
eintragen	to enter (information); to register; to record	[ˈaɪ̯nˌtʁaːɡn̩]	haben + eingetragen	Bitte tragen Sie Ihre Daten in das Formular ein.  Er hat den Termin im Kalender eingetragen.  Wir tragen die Ergebnisse der Umfrage in die Tabelle ein.		
herstellen	to produce; to manufacture; to make	[ˈhɛʁˌʃtɛlən]	haben + hergestellt	Die Fabrik stellt Autos her.  Er hat den Tisch selbst hergestellt.  Wir stellen neue Softwarelösungen für unsere Kunden her.		
herunterladen	to download	[ˈhɛʁʊntˌlaːdn̩]	haben + heruntergeladen	Ich lade die Datei aus dem Internet herunter.  Sie hat das neue Update schon heruntergeladen.  Wir müssen die Software auf allen Computern herunterladen.		
hängen	to hang	[ˈhɛŋən]	haben + gehängt / sein + gehangen	Ich hänge das Bild an die Wand.  Das Bild hat schon lange an der Wand gehangen.  Er hat die Jacke an den Haken gehängt.		
kontrollieren	to check; to control; to inspect	[kɔnˈtʁoːliːʁən]	haben + kontrolliert	Ich kontrolliere die Ergebnisse der Prüfung.  Sie hat die Dokumente sorgfältig kontrolliert.  Wir müssen den Maschinenbetrieb regelmäßig kontrollieren.		
packen	to pack; to grab; to handle	[ˈpakn̩]	haben + gepackt	Ich packe meine Koffer für die Reise.  Sie hat das Paket schon gepackt.  Wir packen die Lebensmittel in die Tasche.		
prüfen	to check; to examine; to verify; to test	[ˈpʁyːfn̩]	haben + geprüft	Der Lehrer prüft die Hausaufgaben.  Sie hat die Maschine vor der Benutzung geprüft.  Wir müssen die Daten sorgfältig prüfen.		
